20,51,SEA,4
20,52,BLUE,4
20,53,VILLAGE,4
20,54,ORANGE,1
20,55,GREEN,4
20,56,DESERT,3
20,57,MOUNTAIN,3
20,58,BLUE,1
20,59,SEA,2
20,60,GREEN,3
21,21,PURPLE,1
21,22,MOUNTAIN,2
21,23,PHYSICS,2
21,24,SEA,4
21,25,POWER,2
21,26,MOUNTAIN,3
21,27,LITERATURE,2
21,28,HOPE,2
21,29,VILLAGE,3
21,30,CITY,3
21,31,SEA,4
21,32,CITY,1
21,33,VILLAGE,4
21,34,ORANGE,1
21,35,MOUNTAIN,2
21,36,DESERT,3
21,37,PURPLE,3
21,38,BLUE,1
21,39,SEA,2
21,40,GREEN,3
21,41,CITY,4
21,42,GREEN,4
21,43,VILLAGE,3
21,44,SEA,4
21,45,DESERT,2
21,46,HISTORY,2
21,47,SEA,4
21,48,DESERT,2
21,49,ORANGE,3
21,50,GREEN,3
21,51,HOPE,2
21,52,BLUE,4
21,53,PURPLE,2
21,54,ORANGE,1
21,55,GREEN,4
21,56,DESERT,3
21,57,PURPLE,3
21,58,CITY,4
21,59,SEA,2
21,60,VILLAGE,3
22,21,HISTORY,2
22,22,MOUNTAIN,2
22,23,SAFETY,3
22,24,SEA,4
22,25,POWER,2
22,26,RED,2
22,27,SEA,4
22,28,HOPE,2
22,29,ORANGE,3
22,30,GREEN,3
22,31,SEA,4
22,32,CITY,1
22,33,VILLAGE,4
22,34,ORANGE,1
22,35,GREEN,4
22,36,DESERT,3
22,37,MOUNTAIN,3
22,38,BLUE,1
22,39,SEA,2
22,40,VILLAGE,3
22,41,CITY,4
22,42,GREEN,4
22,43,BLUE,2
22,44,SEA,4
22,45,ORANGE,4
22,46,MOUNTAIN,3
22,47,SEA,4
22,48,DESERT,2
22,49,VILLAGE,3
22,50,GREEN,3
22,51,SEA,4
22,52,BLUE,4
22,53,VILLAGE,4
22,54,DESERT,4
22,55,GREEN,4
22,56,DESERT,3
22,57,MOUNTAIN,3
22,58,BLUE,1
22,59,SEA,2
22,60,VILLAGE,3
23,21,PURPLE,1
23,22,LITERATURE,2
23,23,PHYSICS,2
23,24,RISK,3
23,25,MUSIC,2
23,26,RED,2
23,27,SEA,4
23,28,DESERT,2
23,29,POWER,2
23,30,SAFETY,2
23,31,SEA,4
23,32,BLUE,4
23,33,VILLAGE,4
23,34,ORANGE,1
23,35,MOUNTAIN,2
23,36,DESERT,3
23,37,MOUNTAIN,3
23,38,BLUE,1
23,39,SEA,2
23,40,GREEN,3
23,41,CITY,4
23,42,GREEN,4
23,43,BLUE,2
23,44,RED,1
23,45,ORANGE,4
23,46,RED,2
23,47,SEA,4
23,48,DESERT,2
23,49,ORANGE,3
23,50,GREEN,3
23,51,SEA,4
23,52,BLUE,4
23,53,PURPLE,2
23,54,ORANGE,1
23,55,GREEN,4
23,56,DESERT,3
23,57,MUSIC,2
23,58,CITY,4
23,59,SEA,2
23,60,GREEN,3
24,21,HOPE,3
